EstimatedSalary,0,1,All
101704.19,1,0,1
101728.46,1,0,1
101737.8,1,0,1
101778.9,1,0,1
101828.39,1,0,1
101834.58,1,0,1
101839.77,1,0,1
101866.39,1,0,1
101905.34,1,0,1
101918.96,1,0,1
101954.78,0,1,1
101986.16,1,0,1
102021.39,1,0,1
102036.82,1,0,1
102057.86,1,0,1
102076.03,1,0,1
102083.78,1,0,1
102085.35,1,0,1
102135.92,1,0,1
102153.75,1,0,1
102179.86,1,0,1
102180.27,1,0,1
102184.66,1,0,1
102195.16,1,0,1
102233.73,1,0,1
102246.0,1,0,1
102260.16,1,0,1
102280.29,1,0,1
102284.2,1,0,1
102297.15,1,0,1
102299.81,0,1,1
102325.19,1,0,1
102391.06,1,0,1
102397.22,0,1,1
102402.91,0,1,1
102416.84,1,0,1
102426.06,1,0,1
102426.12,1,0,1
102428.51,1,0,1
102460.84,0,1,1
102472.9,1,0,1
102502.5,1,0,1
102515.42,1,0,1
102517.83,0,1,1
102530.35,0,1,1
102547.56,1,0,1
102566.46,0,1,1
102591.9,0,1,1
102606.92,1,0,1
102628.56,0,1,1
102628.98,1,0,1
102638.35,1,0,1
102640.52,0,1,1
102655.31,1,0,1
102665.92,1,0,1
102681.32,1,0,1
102747.02,1,0,1
102750.7,1,0,1
102758.43,1,0,1
102763.69,1,0,1
102799.14,1,0,1
102806.6,1,0,1
102889.34,1,0,1
102908.63,1,0,1
102908.91,1,0,1
102921.17,1,0,1
102925.76,1,0,1
102930.46,1,0,1
102950.79,1,0,1
102975.72,0,1,1
102986.15,1,0,1
102999.33,1,0,1
103006.27,1,0,1
103042.2,0,1,1
103068.22,1,0,1
103099.22,1,0,1
103108.33,1,0,1
103159.11,1,0,1
103165.15,1,0,1
103174.5,1,0,1
103182.46,1,0,1
103220.56,1,0,1
103232.6,1,0,1
103269.0,1,0,1
103287.62,1,0,1
103305.01,1,0,1
103315.74,1,0,1
103318.44,1,0,1
103349.74,1,0,1
103372.79,1,0,1
103379.31,0,1,1
103381.47,1,0,1
103396.08,1,0,1
103402.88,1,0,1
103421.91,1,0,1
103456.47,1,0,1
103480.69,1,0,1
103511.26,1,0,1
103516.08,0,1,1
103548.25,1,0,1
103557.85,1,0,1
103557.93,1,0,1
103560.98,1,0,1
103563.23,1,0,1
103570.8,1,0,1
103573.96,1,0,1
103603.65,1,0,1
103608.06,1,0,1
103644.98,0,1,1
103660.31,1,0,1
103697.57,1,0,1
103706.41,1,0,1
103712.05,0,1,1
103713.93,0,1,1
103726.71,1,0,1
103737.82,1,0,1
103760.53,1,0,1
103764.55,0,1,1
103787.28,1,0,1
103792.53,1,0,1
103799.77,0,1,1
103832.58,1,0,1
103898.59,1,0,1
103901.35,1,0,1
103902.11,1,0,1
103914.4,1,0,1
103921.43,1,0,1
103931.49,1,0,1
103934.12,1,0,1
103944.37,1,0,1
103945.58,1,0,1
103970.58,1,0,1
104000.06,1,0,1
104016.61,0,1,1
104035.41,0,1,1
104076.51,1,0,1
104079.62,1,0,1
104112.0,1,0,1
104118.93,1,0,1
104120.17,1,0,1
104152.65,0,1,1
104170.48,1,0,1
104181.78,1,0,1
104189.46,1,0,1
104217.96,0,1,1
104220.5,1,0,1
104222.8,1,0,1
104240.77,0,1,1
104253.56,1,0,1
104263.82,1,0,1
104272.04,1,0,1
104331.76,1,0,1
104353.26,1,0,1
104379.36,1,0,1
104382.11,1,0,1
104393.78,1,0,1
104435.94,1,0,1
104469.06,0,1,1
104492.83,1,0,1
104502.02,0,1,1
104533.51,1,0,1
104610.86,1,0,1
104617.99,1,0,1
104648.58,1,0,1
104665.79,1,0,1
104678.78,0,1,1
104703.96,1,0,1
104706.29,1,0,1
104719.66,1,0,1
104721.5,0,1,1
104722.47,0,1,1
104730.52,1,0,1
104769.96,1,0,1
104786.59,1,0,1
104804.74,1,0,1
104852.6,1,0,1
104876.8,1,0,1
104889.2,0,1,1
104889.3,1,0,1
104902.68,1,0,1
104930.46,1,0,1
104936.88,1,0,1
104982.39,1,0,1
104991.28,1,0,1
105013.63,1,0,1
105028.46,1,0,1
105052.9,1,0,1
105080.53,1,0,1
105096.82,0,1,1
105105.35,1,0,1
105125.65,1,0,1
105140.92,1,0,1
105149.8,1,0,1
105152.17,1,0,1
105155.66,1,0,1
105159.89,1,0,1
105206.48,1,0,1
105218.45,1,0,1
105221.76,1,0,1
105227.86,1,0,1
105279.74,1,0,1
105280.55,1,0,1
105291.26,1,0,1
105295.77,1,0,1
105305.72,1,0,1
105352.55,1,0,1
105383.49,1,0,1
105407.79,1,0,1
105409.31,1,0,1
105425.18,1,0,1
105433.53,1,0,1
105443.47,1,0,1
105448.74,1,0,1
105476.65,1,0,1
105525.36,1,0,1
105533.96,1,0,1
105568.6,1,0,1
105570.39,1,0,1
105599.65,1,0,1
105618.14,1,0,1
105642.43,1,0,1
105715.01,1,0,1
105720.09,1,0,1
105732.9,0,1,1
105746.94,1,0,1
105760.01,1,0,1
105780.18,1,0,1
105784.85,1,0,1
105817.63,1,0,1
105818.51,1,0,1
105837.38,1,0,1
105886.77,1,0,1
105887.04,1,0,1
105890.55,0,1,1
105898.69,1,0,1
105922.69,1,0,1
105965.25,1,0,1
105969.05,1,0,1
105983.09,1,0,1
105986.01,1,0,1
105997.25,1,0,1
106024.02,1,0,1
106040.97,1,0,1
106061.47,0,1,1
106095.82,1,0,1
106116.84,1,0,1
106117.3,1,0,1
106149.48,1,0,1
106174.7,0,1,1
106197.44,1,0,1
106202.07,0,1,1
106276.55,1,0,1
106282.74,1,0,1
106287.77,1,0,1
106303.4,1,0,1
106327.85,1,0,1
106340.66,0,1,1
106345.05,0,1,1
106390.01,1,0,1
106457.11,0,1,1
106472.34,1,0,1
106534.15,1,0,1
106564.88,1,0,1
106636.89,1,0,1
106642.97,1,0,1
106648.58,1,0,1
106655.88,0,1,1
106663.46,0,1,1
106691.02,1,0,1
106714.28,1,0,1
106761.47,1,0,1
106781.59,1,0,1
106785.7,1,0,1
106799.49,1,0,1
106826.92,0,1,1
106837.06,0,1,1
106841.12,1,0,1
106851.7,1,0,1
106892.91,1,0,1
106918.67,0,1,1
106920.57,1,0,1
106939.34,0,1,1
106969.98,1,0,1
106977.53,0,1,1
106977.8,1,0,1
106981.03,1,0,1
107013.59,1,0,1
107047.92,1,0,1
107067.37,1,0,1
107074.81,1,0,1
107112.25,0,1,1
107124.17,1,0,1
107125.79,1,0,1
107137.3,1,0,1
107155.4,0,1,1
107181.22,1,0,1
107221.03,1,0,1
107236.87,1,0,1
107243.31,0,1,1
107292.91,1,0,1
107415.02,0,1,1
107429.71,1,0,1
107472.99,1,0,1
107499.39,1,0,1
107534.32,1,0,1
107563.16,0,1,1
107615.43,1,0,1
107625.46,1,0,1
107640.25,1,0,1
107665.02,1,0,1
107665.68,0,1,1
107667.91,1,0,1
107673.35,1,0,1
107674.3,0,1,1
107712.42,1,0,1
107753.07,1,0,1
107759.31,1,0,1
107787.42,1,0,1
107811.28,1,0,1
107815.31,0,1,1
107825.08,0,1,1
107839.03,1,0,1
107841.77,1,0,1
107848.24,1,0,1
107867.38,1,0,1
107874.39,1,0,1
107876.2,1,0,1
107876.91,1,0,1
107890.69,0,1,1
107948.72,1,0,1
107955.67,1,0,1
107961.11,0,1,1
107964.36,1,0,1
107973.44,1,0,1
107994.99,1,0,1
108003.38,1,0,1
108008.05,1,0,1
108008.65,1,0,1
108040.86,0,1,1
108098.28,1,0,1
108139.23,1,0,1
108152.75,1,0,1
108162.13,1,0,1
108222.68,1,0,1
108258.22,0,1,1
108301.45,1,0,1
108313.34,1,0,1
108348.94,0,1,1
108377.82,1,0,1
108398.63,1,0,1
108402.54,1,0,1
108409.17,0,1,1
108411.66,1,0,1
108419.41,1,0,1
108457.99,0,1,1
108469.2,1,0,1
108488.33,0,1,1
108500.66,0,1,1
108528.74,1,0,1
108543.21,1,0,1
108577.97,1,0,1
108645.85,1,0,1
108665.89,1,0,1
108675.01,1,0,1
108684.65,1,0,1
108699.59,0,1,1
108731.02,0,1,1
108732.96,0,1,1
108739.15,1,0,1
108747.12,0,1,1
108761.05,0,1,1
108762.16,1,0,1
108764.69,1,0,1
108787.0,1,0,1
108790.95,1,0,1
108798.36,1,0,1
108804.28,1,0,1
108841.83,1,0,1
108872.45,0,1,1
108876.75,0,1,1
108887.44,1,0,1
108891.3,1,0,1
108977.5,1,0,1
108987.25,0,1,1
109029.72,1,0,1
109041.53,1,0,1
109057.56,1,0,1
109078.35,0,1,1
109089.04,1,0,1
109096.71,0,1,1
109098.39,1,0,1
109127.54,1,0,1
109135.11,1,0,1
109145.2,1,0,1
109153.04,1,0,1
109159.58,1,0,1
109179.89,1,0,1
109184.24,1,0,1
109201.43,1,0,1
109219.43,1,0,1
109257.59,1,0,1
109291.22,1,0,1
109291.39,0,1,1
109296.18,1,0,1
109309.29,1,0,1
109355.73,0,1,1
109356.53,1,0,1
109393.19,0,1,1
109394.62,1,0,1
109470.34,1,0,1
109496.45,1,0,1
109496.69,1,0,1
109523.88,1,0,1
109538.35,1,0,1
109545.56,1,0,1
109563.28,1,0,1
109572.58,1,0,1
109608.81,0,1,1
109614.57,1,0,1
109626.13,0,1,1
109638.78,0,1,1
109659.12,1,0,1
109681.29,1,0,1
109685.61,1,0,1
109688.82,0,1,1
109718.44,0,1,1
109733.73,1,0,1
109742.55,1,0,1
109742.8,1,0,1
109783.29,1,0,1
109794.31,1,0,1
109805.17,1,0,1
109843.16,1,0,1
109881.71,1,0,1
109895.16,1,0,1
109960.4,0,1,1
109988.09,1,0,1
110035.88,0,1,1
110043.88,1,0,1
110059.38,1,0,1
110114.19,1,0,1
110114.38,0,1,1
110142.34,1,0,1
110230.4,1,0,1
110252.53,1,0,1
110253.2,1,0,1
110265.24,0,1,1
110273.84,0,1,1
110275.17,1,0,1
110299.78,1,0,1
110317.39,1,0,1
110359.68,0,1,1
110371.84,1,0,1
110405.9,1,0,1
110421.31,1,0,1
110431.51,1,0,1
110440.5,0,1,1
110454.46,1,0,1
110457.99,1,0,1
110468.51,1,0,1
110472.12,1,0,1
110498.1,0,1,1
110509.9,1,0,1
110510.28,0,1,1
110520.48,1,0,1
110525.6,1,0,1
110527.71,1,0,1
110560.14,1,0,1
110593.62,1,0,1
110718.02,1,0,1
110748.88,1,0,1
110776.01,1,0,1
110782.88,1,0,1
110783.28,1,0,1
110784.42,1,0,1
110805.79,1,0,1
110881.56,1,0,1
110887.14,1,0,1
110899.3,1,0,1
110900.43,0,1,1
110916.15,0,1,1
110932.24,0,1,1
110953.33,1,0,1
111020.24,1,0,1
111032.79,0,1,1
111097.39,0,1,1
111138.25,1,0,1
111149.98,1,0,1
111175.09,1,0,1
111180.3,0,1,1
111184.67,1,0,1
111190.53,1,0,1
111241.37,1,0,1
111243.09,1,0,1
111249.62,1,0,1
111285.85,1,0,1
111307.98,1,0,1
111312.96,1,0,1
111324.41,1,0,1
111340.36,1,0,1
111342.66,0,1,1
111346.22,1,0,1
111402.97,0,1,1
111421.45,1,0,1
111421.77,1,0,1
111442.71,0,1,1
111448.92,1,0,1
111471.55,1,0,1
111558.7,1,0,1
111565.45,1,0,1
111573.3,1,0,1
111590.35,1,0,1
111605.9,1,0,1
111622.76,0,1,1
111676.63,1,0,1
111687.57,1,0,1
111698.0,1,0,1
111755.8,1,0,1
111868.23,1,0,1
111879.21,1,0,1
111893.09,1,0,1
111906.0,1,0,1
111981.19,1,0,1
112010.02,1,0,1
112026.1,0,1,1
112104.55,1,0,1
112124.98,1,0,1
112132.86,1,0,1
112157.31,1,0,1
112187.11,1,0,1
112202.64,1,0,1
112222.64,1,0,1
112239.03,1,0,1
112256.57,1,0,1
112269.67,1,0,1
112289.06,1,0,1
112311.15,1,0,1
112317.89,1,0,1
112331.19,1,0,1
112333.22,1,0,1
112340.2,1,0,1
112349.51,1,0,1
112350.21,0,1,1
112366.98,1,0,1
112395.98,1,0,1
112442.63,0,1,1
112465.19,0,1,1
112491.96,1,0,1
112503.24,0,1,1
112507.63,1,0,1
112520.07,0,1,1
112542.58,1,0,1
112549.99,0,1,1
112554.68,1,0,1
112572.02,1,0,1
112585.19,1,0,1
112649.22,0,1,1
112664.24,1,0,1
112668.06,1,0,1
112687.57,1,0,1
112771.95,1,0,1
112777.38,1,0,1
112781.5,1,0,1
112813.79,0,1,1
112928.74,1,0,1
112946.67,0,1,1
112973.34,1,0,1
112979.6,0,1,1
113033.73,0,1,1
113046.81,1,0,1
113048.79,1,0,1
113050.92,1,0,1
113051.57,1,0,1
113079.19,0,1,1
113086.08,1,0,1
113089.43,1,0,1
113163.17,1,0,1
113167.17,0,1,1
113171.61,0,1,1
113177.95,1,0,1
113228.82,0,1,1
113244.73,1,0,1
113266.09,1,0,1
113266.28,0,1,1
113267.48,1,0,1
113276.46,0,1,1
113291.75,1,0,1
113308.29,1,0,1
113316.77,0,1,1
113407.26,1,0,1
113408.11,1,0,1
113408.47,1,0,1
113410.49,1,0,1
113428.77,1,0,1
113436.08,1,0,1
113469.65,1,0,1
113481.02,1,0,1
113482.2,1,0,1
113483.96,1,0,1
113505.93,0,1,1
113553.42,1,0,1
113557.7,0,1,1
113580.79,1,0,1
113581.85,1,0,1
113597.64,1,0,1
113639.64,1,0,1
113645.4,1,0,1
113656.85,1,0,1
113666.48,1,0,1
113677.53,0,1,1
113695.99,1,0,1
113781.99,1,0,1
113796.15,0,1,1
113810.12,1,0,1
113845.19,1,0,1
113860.81,1,0,1
113868.4,1,0,1
113907.8,1,0,1
113926.31,1,0,1
113931.57,0,1,1
113943.17,1,0,1
113950.51,1,0,1
114006.35,1,0,1
114020.06,0,1,1
114066.77,1,0,1
114072.91,1,0,1
114083.73,1,0,1
114092.52,1,0,1
114093.73,1,0,1
114110.97,1,0,1
114149.8,1,0,1
114153.44,1,0,1
114182.07,1,0,1
114190.3,1,0,1
114258.18,1,0,1
114279.63,1,0,1
114283.33,1,0,1
114323.66,1,0,1
114371.33,0,1,1
114388.98,1,0,1
114442.66,1,0,1
114448.13,1,0,1
114448.77,1,0,1
114469.55,1,0,1
114474.98,1,0,1
114514.64,1,0,1
114522.68,0,1,1
114539.67,0,1,1
114565.35,1,0,1
114566.47,1,0,1
114603.96,1,0,1
114659.81,1,0,1
114669.79,1,0,1
114672.64,1,0,1
114675.75,1,0,1
114685.92,1,0,1
114709.13,0,1,1
114722.42,1,0,1
114732.62,1,0,1
114774.35,1,0,1
114775.53,1,0,1
114793.45,1,0,1
114858.9,1,0,1
114869.56,1,0,1
114899.13,1,0,1
114935.21,1,0,1
114951.42,1,0,1
114957.22,1,0,1
114996.33,1,0,1
114996.43,1,0,1
115022.94,1,0,1
115037.67,0,1,1
115068.99,1,0,1
115091.38,1,0,1
115115.32,1,0,1
115116.35,0,1,1
115136.51,0,1,1
115146.4,0,1,1
115147.33,1,0,1
115161.28,1,0,1
115186.97,1,0,1
115217.59,1,0,1
115227.02,1,0,1
115241.96,0,1,1
115260.72,1,0,1
115262.54,0,1,1
115268.86,1,0,1
115287.99,0,1,1
115288.24,1,0,1
115291.86,1,0,1
115333.43,1,0,1
115337.74,0,1,1
115387.4,1,0,1
115403.31,1,0,1
115429.32,1,0,1
115441.66,1,0,1
115452.51,0,1,1
115462.27,0,1,1
115468.84,0,1,1
115509.59,1,0,1
115525.13,1,0,1
115566.57,0,1,1
115611.97,1,0,1
115638.29,1,0,1
115650.63,1,0,1
115668.53,1,0,1
115676.38,1,0,1
115676.61,1,0,1
115700.2,1,0,1
115719.08,1,0,1
115724.78,1,0,1
115733.16,1,0,1
115753.94,1,0,1
115767.93,1,0,1
115779.48,0,1,1
115789.25,0,1,1
115800.1,0,1,1
115818.16,1,0,1
115818.51,1,0,1
115842.1,1,0,1
115916.55,1,0,1
115927.85,1,0,1
115950.96,1,0,1
115985.38,1,0,1
115994.52,1,0,1
116046.22,1,0,1
116052.92,1,0,1
116069.24,0,1,1
116081.93,1,0,1
116097.26,1,0,1
116106.52,1,0,1
116111.51,1,0,1
116124.28,1,0,1
116137.01,0,1,1
116141.72,1,0,1
116160.04,1,0,1
116179.92,1,0,1
116238.39,1,0,1
116249.72,0,1,1
116253.1,1,0,1
116267.28,1,0,1
116286.25,1,0,1
116331.42,1,0,1
116343.09,1,0,1
116378.31,1,0,1
116378.82,1,0,1
116385.24,1,0,1
116429.51,1,0,1
116442.42,0,1,1
116466.19,1,0,1
116467.35,1,0,1
116471.14,0,1,1
116471.43,1,0,1
116495.55,1,0,1
116503.92,0,1,1
116511.12,0,1,1
116520.07,1,0,1
116537.96,1,0,1
116547.31,1,0,1
116548.02,0,1,1
116581.1,1,0,1
116613.26,1,0,1
116672.02,1,0,1
116692.8,1,0,1
116696.77,1,0,1
116704.25,1,0,1
116706.0,1,0,1
116747.62,1,0,1
116748.14,1,0,1
116757.0,1,0,1
116766.79,1,0,1
116781.71,1,0,1
116816.54,0,1,1
116828.51,0,1,1
116848.79,0,1,1
116885.59,1,0,1
116893.87,1,0,1
116912.45,1,0,1
116944.3,1,0,1
116951.1,1,0,1
116957.6,1,0,1
116969.73,1,0,1
116971.05,1,0,1
116973.48,1,0,1
116977.89,1,0,1
116978.19,1,0,1
117023.08,1,0,1
117031.2,1,0,1
117034.32,1,0,1
117036.38,1,0,1
117038.96,1,0,1
117060.2,1,0,1
117122.5,1,0,1
117140.41,1,0,1
117144.15,1,0,1
117173.8,1,0,1
117202.19,1,0,1
117232.9,0,1,1
117273.35,1,0,1
117279.49,1,0,1
117323.31,1,0,1
117349.19,0,1,1
117356.14,1,0,1
117369.52,0,1,1
117374.22,1,0,1
117396.25,1,0,1
117431.1,1,0,1
117505.07,0,1,1
117507.11,1,0,1
117523.41,1,0,1
117547.76,1,0,1
117572.59,0,1,1
117616.29,1,0,1
117622.8,0,1,1
117626.9,1,0,1
117632.63,1,0,1
117644.36,1,0,1
117690.58,0,1,1
117704.65,1,0,1
117830.57,1,0,1
117832.39,1,0,1
117832.88,1,0,1
117834.91,1,0,1
117841.06,1,0,1
117916.63,1,0,1
117939.17,1,0,1
117946.3,1,0,1
117948.0,0,1,1
117977.45,0,1,1
118024.1,1,0,1
118029.09,1,0,1
118045.98,1,0,1
118059.19,1,0,1
118113.64,1,0,1
118120.88,1,0,1
118142.79,1,0,1
118188.15,1,0,1
118235.52,0,1,1
118272.07,1,0,1
118313.38,1,0,1
118319.5,1,0,1
118324.75,1,0,1
118358.54,1,0,1
118368.2,1,0,1
118372.55,0,1,1
118383.18,1,0,1
118429.02,1,0,1
118490.8,0,1,1
118502.34,0,1,1
118508.09,0,1,1
118522.73,1,0,1
118545.49,0,1,1
118570.53,1,0,1
118591.67,1,0,1
118607.4,1,0,1
118623.94,1,0,1
118648.12,1,0,1
118711.75,0,1,1
118716.63,1,0,1
118740.37,1,0,1
118749.58,1,0,1
118752.6,1,0,1
118782.06,1,0,1
118825.56,1,0,1
118855.26,0,1,1
118862.08,0,1,1
118863.38,1,0,1
118913.53,0,1,1
118929.64,0,1,1
118959.64,1,0,1
118971.74,1,0,1
118974.77,1,0,1
118982.51,1,0,1
118983.18,1,0,1
119056.68,0,1,1
119059.13,1,0,1
119071.56,0,1,1
119087.25,1,0,1
119100.05,0,1,1
119110.03,0,1,1
119127.06,1,0,1
119174.88,0,1,1
119175.45,1,0,1
119216.46,1,0,1
119232.33,1,0,1
119259.34,0,1,1
119313.74,1,0,1
119327.75,1,0,1
119333.38,1,0,1
119333.95,0,1,1
119346.88,0,1,1
119348.28,1,0,1
119348.76,0,1,1
119357.93,1,0,1
119368.99,1,0,1
119374.74,1,0,1
119377.36,1,0,1
119381.41,1,0,1
119400.08,1,0,1
119404.63,1,0,1
119419.37,1,0,1
119425.94,1,0,1
119439.66,1,0,1
119446.64,1,0,1
119484.01,1,0,1
119565.34,1,0,1
119638.85,1,0,1
119644.59,0,1,1
119647.7,1,0,1
119666.0,1,0,1
119708.21,0,1,1
119712.78,1,0,1
119747.08,1,0,1
119759.24,1,0,1
119782.89,1,0,1
119808.64,1,0,1
119814.25,0,1,1
119817.19,1,0,1
119830.08,1,0,1
119882.7,1,0,1
119882.86,1,0,1
119890.86,1,0,1
119899.52,1,0,1
119903.2,0,1,1
119924.8,1,0,1
119927.81,1,0,1
119969.99,1,0,1
119996.95,1,0,1
120031.29,1,0,1
120037.36,1,0,1
120088.17,1,0,1
120107.1,1,0,1
120115.5,1,0,1
120138.27,1,0,1
120158.72,0,1,1
120219.14,1,0,1
120225.62,1,0,1
120250.58,1,0,1
120257.7,0,1,1
120259.41,1,0,1
120284.67,1,0,1
120314.75,0,1,1
120321.09,1,0,1
120373.84,0,1,1
120376.87,0,1,1
120380.12,1,0,1
120415.61,0,1,1
120454.2,1,0,1
120511.03,1,0,1
120512.08,1,0,1
120531.31,1,0,1
120540.83,0,1,1
120586.32,1,0,1
120594.85,1,0,1
120612.11,1,0,1
120646.4,1,0,1
120657.32,0,1,1
120661.71,1,0,1
120663.57,1,0,1
120668.46,0,1,1
120672.09,1,0,1
120694.35,1,0,1
120736.04,1,0,1
120770.75,0,1,1
120790.02,1,0,1
120801.65,1,0,1
120819.58,1,0,1
120830.73,1,0,1
120834.48,1,0,1
120852.85,0,1,1
120853.83,0,1,1
120880.72,1,0,1
120892.96,0,1,1
120893.07,1,0,1
120906.83,1,0,1
121053.19,1,0,1
121061.89,1,0,1
121073.23,1,0,1
121084.27,1,0,1
121085.72,1,0,1
121098.65,1,0,1
121102.9,1,0,1
121124.53,1,0,1
121138.77,1,0,1
121151.1,1,0,1
121151.46,1,0,1
121164.6,0,1,1
121175.86,1,0,1
121189.3,0,1,1
121207.66,0,1,1
121210.09,1,0,1
121232.51,1,0,1
121239.65,1,0,1
121277.78,1,0,1
121299.14,1,0,1
121311.12,1,0,1
121316.07,1,0,1
121365.45,1,0,1
121402.53,1,0,1
121408.55,1,0,1
121409.06,1,0,1
121428.2,1,0,1
121440.8,1,0,1
121451.21,1,0,1
121457.88,0,1,1
121485.1,1,0,1
121504.18,0,1,1
121505.61,1,0,1
121525.48,1,0,1
121529.59,0,1,1
121537.91,1,0,1
121542.29,1,0,1
121551.93,1,0,1
121555.51,1,0,1
121562.33,1,0,1
121568.37,1,0,1
121592.5,1,0,1
121681.19,1,0,1
121747.96,1,0,1
121751.04,0,1,1
121763.68,1,0,1
121765.0,1,0,1
121789.3,1,0,1
121798.52,0,1,1
121821.16,1,0,1
121840.2,0,1,1
121846.81,1,0,1
121866.87,1,0,1
121883.87,0,1,1
121894.31,0,1,1
121904.14,1,0,1
121904.44,1,0,1
121945.42,1,0,1
121964.46,0,1,1
121967.88,1,0,1
121982.73,1,0,1
122021.33,0,1,1
122022.89,1,0,1
122066.5,0,1,1
122073.48,1,0,1
122109.58,0,1,1
122134.56,0,1,1
122141.13,1,0,1
122190.22,1,0,1
122218.23,1,0,1
122221.71,1,0,1
122254.86,1,0,1
122268.75,1,0,1
122284.38,0,1,1
122305.91,1,0,1
122373.42,1,0,1
122379.54,1,0,1
122381.02,0,1,1
122398.84,1,0,1
122433.09,1,0,1
122449.18,1,0,1
122487.73,1,0,1
122488.59,1,0,1
122506.78,1,0,1
122518.5,1,0,1
122547.58,1,0,1
122580.48,1,0,1
122584.29,1,0,1
122604.44,1,0,1
122625.68,1,0,1
122639.73,1,0,1
122642.09,1,0,1
122662.98,1,0,1
122763.95,1,0,1
122782.5,1,0,1
122810.53,1,0,1
122823.34,1,0,1
122865.55,1,0,1
122899.01,1,0,1
122925.4,1,0,1
122925.44,1,0,1
122937.57,1,0,1
122949.71,1,0,1
122953.0,0,1,1
122960.98,0,1,1
122964.18,1,0,1
122996.76,1,0,1
122998.26,1,0,1
123006.91,1,0,1
123096.56,1,0,1
123137.01,1,0,1
123164.97,1,0,1
123181.44,0,1,1
123202.99,1,0,1
123207.17,1,0,1
123214.74,1,0,1
123218.81,1,0,1
123242.11,1,0,1
123269.71,1,0,1
123300.38,1,0,1
123304.62,1,0,1
123309.57,0,1,1
123318.37,1,0,1
123410.23,1,0,1
123427.98,1,0,1
123437.05,1,0,1
123454.62,1,0,1
123475.88,0,1,1
123499.27,1,0,1
123509.01,1,0,1
123535.05,1,0,1
123547.28,1,0,1
123583.85,1,0,1
123587.83,0,1,1
123602.11,0,1,1
123613.81,1,0,1
123622.0,1,0,1
123646.57,0,1,1
123663.63,1,0,1
123697.95,1,0,1
123723.83,1,0,1
123775.15,1,0,1
123825.83,1,0,1
123846.07,1,0,1
123850.58,1,0,1
123866.28,1,0,1
123866.43,1,0,1
123872.0,1,0,1
123880.19,1,0,1
123882.73,1,0,1
123885.88,1,0,1
123954.15,1,0,1
123956.83,1,0,1
123969.64,1,0,1
123977.86,0,1,1
123982.14,0,1,1
123995.15,1,0,1
123998.52,1,0,1
124045.65,1,0,1
124052.97,1,0,1
124071.71,1,0,1
124095.69,1,0,1
124113.04,1,0,1
124118.71,0,1,1
124151.37,1,0,1
124170.9,1,0,1
124202.26,1,0,1
124210.53,1,0,1
124218.27,1,0,1
124226.16,1,0,1
124297.32,1,0,1
124341.49,1,0,1
124354.92,1,0,1
124364.63,1,0,1
124382.9,1,0,1
124389.61,1,0,1
124411.08,1,0,1
124429.19,1,0,1
124486.28,1,0,1
124489.88,1,0,1
124508.29,1,0,1
124532.9,0,1,1
124550.88,1,0,1
124571.09,1,0,1
124592.84,1,0,1
124596.63,1,0,1
124607.7,1,0,1
124615.59,1,0,1
124625.08,1,0,1
124626.57,1,0,1
124641.42,1,0,1
124694.99,1,0,1
124720.68,0,1,1
124749.08,1,0,1
124777.14,1,0,1
124795.84,1,0,1
124830.11,1,0,1
124872.42,0,1,1
124874.23,1,0,1
124906.59,1,0,1
124954.56,1,0,1
124964.82,1,0,1
125010.24,1,0,1
125041.52,1,0,1
125062.02,1,0,1
125079.65,1,0,1
125083.29,1,0,1
125110.02,1,0,1
125140.72,0,1,1
125154.57,0,1,1
125167.92,1,0,1
125222.36,1,0,1
125240.8,1,0,1
125244.18,1,0,1
125253.46,1,0,1
125256.53,1,0,1
125302.64,1,0,1
125305.34,1,0,1
125307.87,1,0,1
125311.17,0,1,1
125334.16,0,1,1
125381.02,1,0,1
125422.66,1,0,1
125424.42,1,0,1
125435.47,0,1,1
125440.11,0,1,1
125445.8,1,0,1
125449.47,1,0,1
125451.01,1,0,1
125518.32,1,0,1
125553.52,1,0,1
125557.95,1,0,1
125646.82,1,0,1
125658.28,1,0,1
125660.99,1,0,1
125671.29,1,0,1
125692.07,0,1,1
125696.26,1,0,1
125698.97,1,0,1
125710.53,1,0,1
125762.95,1,0,1
125777.28,1,0,1
125782.29,1,0,1
125806.3,1,0,1
125823.79,0,1,1
125848.88,1,0,1
125870.5,1,0,1
125870.79,0,1,1
125877.22,1,0,1
125898.39,1,0,1
125912.77,1,0,1
125918.17,1,0,1
125920.54,1,0,1
125939.22,0,1,1
125953.83,0,1,1
125961.48,1,0,1
125962.02,1,0,1
125979.36,1,0,1
125986.18,1,0,1
126012.57,1,0,1
126013.58,0,1,1
126033.9,1,0,1
126082.18,1,0,1
126106.4,1,0,1
126131.9,1,0,1
126143.23,1,0,1
126144.96,1,0,1
126145.08,1,0,1
126153.24,1,0,1
126160.24,0,1,1
126172.11,1,0,1
126188.42,1,0,1
126192.54,1,0,1
126213.84,0,1,1
126223.84,1,0,1
126233.18,0,1,1
126241.4,0,1,1
126253.31,1,0,1
126263.97,1,0,1
126281.83,1,0,1
126307.25,1,0,1
126310.39,0,1,1
126336.72,1,0,1
126353.13,0,1,1
126355.8,1,0,1
126369.55,0,1,1
126381.6,0,1,1
126396.01,1,0,1
126419.8,1,0,1
126434.61,1,0,1
126451.14,1,0,1
126469.09,1,0,1
126471.13,1,0,1
126475.79,1,0,1
126477.41,1,0,1
126494.82,1,0,1
